,Order Number,Line Item,Order Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Total Cost USD,Total Price USD
373,1317010,6,2018-08-09,1763456,43,1617,2,USD,53.34,115.98
374,1326019,1,2018-08-18,1664824,0,1617,1,USD,26.67,57.99
375,1357001,3,2018-09-18,1594579,63,1617,1,USD,26.67,57.99
376,1360014,1,2018-09-21,1561955,51,1617,4,USD,106.68,231.96
377,1361002,2,2018-09-22,759569,30,1617,4,EUR,106.68,231.96
378,1371021,1,2018-10-02,1534799,59,1617,2,USD,53.34,115.98
379,1392014,4,2018-10-23,1321532,59,1617,4,USD,106.68,231.96
380,1395007,1,2018-10-26,1244285,65,1617,1,USD,26.67,57.99
381,1402000,5,2018-11-02,1517872,0,1617,2,USD,53.34,115.98
382,1410024,2,2018-11-10,686760,0,1617,1,EUR,26.67,57.99
383,1415003,1,2018-11-15,253141,0,1617,8,CAD,213.36,463.92
384,1416009,3,2018-11-16,29647,6,1617,1,AUD,26.67,57.99
385,1456053,1,2018-12-26,540122,27,1617,5,EUR,133.35000000000002,289.95
386,1459090,1,2018-12-29,1198463,38,1617,2,GBP,53.34,115.98
387,1464062,1,2019-01-03,439416,19,1617,4,EUR,106.68,231.96
388,1471012,2,2019-01-10,2002841,55,1617,4,USD,106.68,231.96
389,1512002,3,2019-02-20,494009,21,1617,5,EUR,133.35000000000002,289.95
390,1514036,3,2019-02-22,1734698,66,1617,3,USD,80.01,173.97
391,1520015,2,2019-02-28,1306378,44,1617,5,USD,133.35000000000002,289.95
392,1522022,1,2019-03-02,1693067,0,1617,1,USD,26.67,57.99
393,1585005,4,2019-05-04,1417693,54,1617,1,USD,26.67,57.99
394,1592004,1,2019-05-11,1227579,49,1617,5,USD,133.35000000000002,289.95
395,1601012,2,2019-05-20,166599,6,1617,3,AUD,80.01,173.97
396,1602023,1,2019-05-21,1642,6,1617,2,AUD,53.34,115.98
397,1604017,1,2019-05-23,554726,22,1617,3,EUR,80.01,173.97
398,1609005,3,2019-05-28,633328,16,1617,4,EUR,106.68,231.96
399,1616006,2,2019-06-04,562147,27,1617,4,EUR,106.68,231.96
400,1618015,5,2019-06-06,286857,0,1617,1,CAD,26.67,57.99
401,1620011,3,2019-06-08,971878,38,1617,2,GBP,53.34,115.98
402,1627028,1,2019-06-15,755735,30,1617,2,EUR,53.34,115.98
403,1627046,3,2019-06-15,1209835,44,1617,6,USD,160.02,347.94
404,1646022,2,2019-07-04,1723530,55,1617,2,USD,53.34,115.98
405,1648034,1,2019-07-06,406901,24,1617,3,EUR,80.01,173.97
406,1650018,2,2019-07-08,1099301,38,1617,1,GBP,26.67,57.99
407,1678005,1,2019-08-05,1570381,55,1617,2,USD,53.34,115.98
408,1687017,1,2019-08-14,504517,0,1617,3,EUR,80.01,173.97
409,1693014,1,2019-08-20,1268170,63,1617,2,USD,53.34,115.98
410,1700024,1,2019-08-27,412041,0,1617,1,EUR,26.67,57.99
411,1718012,1,2019-09-14,939473,37,1617,9,GBP,240.03000000000003,521.91
412,1750000,1,2019-10-16,871690,0,1617,6,EUR,160.02,347.94
413,1753029,3,2019-10-19,686677,17,1617,3,EUR,80.01,173.97
414,1755001,1,2019-10-21,1976633,59,1617,7,USD,186.69,405.93
415,1757006,1,2019-10-23,1996781,0,1617,1,USD,26.67,57.99
416,1760030,3,2019-10-26,1520094,59,1617,3,USD,80.01,173.97
417,1782001,2,2019-11-17,1246129,55,1617,1,USD,26.67,57.99
418,1788016,1,2019-11-23,721118,30,1617,2,EUR,53.34,115.98
419,1791007,1,2019-11-26,598788,0,1617,2,EUR,53.34,115.98
420,1806001,2,2019-12-11,610968,14,1617,1,EUR,26.67,57.99
421,1815002,3,2019-12-20,1669971,61,1617,3,USD,80.01,173.97
422,1816009,2,2019-12-21,542678,24,1617,4,EUR,106.68,231.96
423,1816023,2,2019-12-21,720712,29,1617,5,EUR,133.35000000000002,289.95
424,1816086,2,2019-12-21,1711488,0,1617,6,USD,160.02,347.94
425,1832018,1,2020-01-06,995164,42,1617,3,GBP,80.01,173.97
426,1839011,1,2020-01-13,167962,5,1617,4,AUD,106.68,231.96
427,1843024,1,2020-01-17,72003,0,1617,6,AUD,160.02,347.94
428,1847007,1,2020-01-21,1865137,65,1617,7,USD,186.69,405.93
429,1851043,1,2020-01-25,1342972,47,1617,2,USD,53.34,115.98
430,1871002,1,2020-02-14,932718,36,1617,3,GBP,80.01,173.97
431,1872014,1,2020-02-15,1380720,62,1617,4,USD,106.68,231.96
432,1879000,1,2020-02-22,1742261,50,1617,2,USD,53.34,115.98
433,1893030,5,2020-03-07,1422363,51,1617,3,USD,80.01,173.97
434,1946017,3,2020-04-29,319579,9,1617,1,CAD,26.67,57.99
435,1949024,1,2020-05-02,1895245,0,1617,2,USD,53.34,115.98
436,1963023,2,2020-05-16,1343700,43,1617,1,USD,26.67,57.99
437,1997001,3,2020-06-19,1878834,48,1617,1,USD,26.67,57.99
438,2026004,1,2020-07-18,526164,27,1617,7,EUR,186.69,405.93
439,2032000,3,2020-07-24,1291393,59,1617,5,USD,133.35000000000002,289.95
440,2080003,3,2020-09-10,1840260,54,1617,2,USD,53.34,115.98
441,2171003,1,2020-12-10,697365,12,1617,2,EUR,53.34,115.98
442,2243014,2,2021-02-20,1453427,50,1617,1,USD,26.67,57.99
443,366007,2,2016-01-01,2035771,43,666,5,USD,374.79999999999995,815.0
444,849001,1,2017-04-28,1852515,57,666,2,USD,149.92,326.0
445,969013,2,2017-08-26,1341787,0,666,2,USD,149.92,326.0
446,1148008,1,2018-02-21,2048840,59,666,1,USD,74.96,163.0
447,1412005,2,2018-11-12,991935,37,666,2,GBP,149.92,326.0
448,1431000,2,2018-12-01,1958543,50,666,5,USD,374.79999999999995,815.0
449,1468024,5,2019-01-07,2019180,0,666,6,USD,449.76,978.0
450,1513071,2,2019-02-21,2006113,61,666,2,USD,149.92,326.0
451,1522032,4,2019-03-02,1996029,62,666,4,USD,299.84,652.0
452,1529028,6,2019-03-09,1018188,42,666,2,GBP,149.92,326.0
453,1576005,1,2019-04-25,1909425,48,666,1,USD,74.96,163.0
454,1606038,4,2019-05-25,133905,0,666,2,AUD,149.92,326.0
455,1686013,1,2019-08-13,1744031,50,666,2,USD,149.92,326.0
456,1744023,3,2019-10-10,1988805,45,666,1,USD,74.96,163.0
457,1764021,6,2019-10-30,1109178,0,666,5,GBP,374.79999999999995,815.0
458,1816099,2,2019-12-21,749457,30,666,1,EUR,74.96,163.0
459,1855003,3,2020-01-29,815009,0,666,1,EUR,74.96,163.0
460,366008,1,2016-01-01,759705,29,1154,9,EUR,2975.94,8982.0
461,955005,1,2017-08-12,1523982,56,1154,3,USD,991.98,2994.0
462,972007,1,2017-08-29,1378700,0,1154,7,USD,2314.6200000000003,6986.0
463,1352000,1,2018-09-13,452924,0,1154,7,EUR,2314.6200000000003,6986.0
464,1380008,3,2018-10-11,1254069,50,1154,8,USD,2645.28,7984.0
465,1583028,3,2019-05-02,1727849,0,1154,7,USD,2314.6200000000003,6986.0
466,1613043,1,2019-06-01,1171109,36,1154,1,GBP,330.66,998.0
467,1624022,2,2019-06-12,1041698,42,1154,2,GBP,661.32,1996.0
468,1704026,1,2019-08-31,1927617,45,1154,1,USD,330.66,998.0
469,1716032,1,2019-09-12,1917684,54,1154,3,USD,991.98,2994.0
470,1886038,2,2020-02-29,111568,6,1154,5,AUD,1653.3000000000002,4990.0
471,1893000,4,2020-03-07,1854956,53,1154,2,USD,661.32,1996.0
472,1950000,6,2020-05-03,1557811,45,1154,9,USD,2975.94,8982.0
473,2207003,1,2021-01-15,485209,19,1154,1,EUR,330.66,998.0
474,366008,2,2016-01-01,759705,29,2510,1,EUR,2.07,4.06
475,369007,1,2016-01-04,571622,20,2510,3,EUR,6.209999999999999,12.18
476,381002,3,2016-01-16,2042097,0,2510,2,USD,4.14,8.12
477,437002,1,2016-03-12,920138,0,2510,1,GBP,2.07,4.06
478,500004,1,2016-05-14,1437052,45,2510,4,USD,8.28,16.24
479,540011,2,2016-06-23,2015674,65,2510,1,USD,2.07,4.06
480,696005,1,2016-11-26,1233925,57,2510,2,USD,4.14,8.12
481,714008,2,2016-12-14,633846,13,2510,2,EUR,4.14,8.12
482,766006,2,2017-02-04,1585932,53,2510,2,USD,4.14,8.12
483,868001,1,2017-05-17,446735,19,2510,2,EUR,4.14,8.12
484,917010,2,2017-07-05,1247524,45,2510,5,USD,10.35,20.299999999999997
485,938004,2,2017-07-26,492768,0,2510,6,EUR,12.419999999999998,24.36
486,972002,2,2017-08-29,225285,9,2510,1,CAD,2.07,4.06
487,976002,3,2017-09-02,68537,1,2510,3,AUD,6.209999999999999,12.18
488,996005,1,2017-09-22,377854,8,2510,1,CAD,2.07,4.06
489,1039008,1,2017-11-04,1810944,0,2510,6,USD,12.419999999999998,24.36
490,1081027,4,2017-12-16,883649,31,2510,4,EUR,8.28,16.24
491,1156018,2,2018-03-01,1310201,57,2510,3,USD,6.209999999999999,12.18
492,1331022,2,2018-08-23,596325,23,2510,2,EUR,4.14,8.12
493,1335008,5,2018-08-27,746187,29,2510,1,EUR,2.07,4.06
494,1360001,2,2018-09-21,796606,29,2510,3,EUR,6.209999999999999,12.18
495,1410001,1,2018-11-10,1353538,47,2510,8,USD,16.56,32.48
496,1415002,1,2018-11-15,1532522,66,2510,1,USD,2.07,4.06
497,1457053,1,2018-12-27,641841,16,2510,3,EUR,6.209999999999999,12.18
498,1459033,1,2018-12-29,906832,39,2510,1,GBP,2.07,4.06
499,1460009,3,2018-12-30,1241018,45,2510,2,USD,4.14,8.12
500,1465044,6,2019-01-04,801168,34,2510,3,EUR,6.209999999999999,12.18
501,1500014,1,2019-02-08,744459,30,2510,5,EUR,10.35,20.299999999999997
502,1503011,3,2019-02-11,443881,24,2510,7,EUR,14.489999999999998,28.419999999999998
503,1514050,1,2019-02-22,492206,23,2510,2,EUR,4.14,8.12
504,1518005,1,2019-02-26,301925,9,2510,1,CAD,2.07,4.06
505,1592036,1,2019-05-11,992788,40,2510,1,GBP,2.07,4.06
506,1597010,2,2019-05-16,677564,13,2510,2,EUR,4.14,8.12
507,1611019,1,2019-05-30,1736630,45,2510,2,USD,4.14,8.12
508,1620045,3,2019-06-08,832004,32,2510,8,EUR,16.56,32.48
509,1625012,4,2019-06-13,398671,10,2510,5,CAD,10.35,20.299999999999997
510,1641039,3,2019-06-29,559221,0,2510,1,EUR,2.07,4.06
511,1672011,2,2019-07-30,568043,26,2510,2,EUR,4.14,8.12
512,1687022,1,2019-08-14,1687294,44,2510,3,USD,6.209999999999999,12.18
513,1721006,3,2019-09-17,1604366,55,2510,2,USD,4.14,8.12
514,1744004,2,2019-10-10,1454940,53,2510,2,USD,4.14,8.12
515,1789003,2,2019-11-24,1592641,48,2510,2,USD,4.14,8.12
516,1791009,1,2019-11-26,292054,9,2510,2,CAD,4.14,8.12
517,1802022,4,2019-12-07,2011673,0,2510,1,USD,2.07,4.06
518,1823049,3,2019-12-28,1049326,39,2510,1,GBP,2.07,4.06
519,1823105,3,2019-12-28,1627931,59,2510,1,USD,2.07,4.06
520,1834018,1,2020-01-08,83651,1,2510,1,AUD,2.07,4.06
521,1834020,1,2020-01-08,1722802,0,2510,3,USD,6.209999999999999,12.18
522,1865024,4,2020-02-08,403332,24,2510,1,EUR,2.07,4.06
523,1876044,2,2020-02-19,2087288,50,2510,2,USD,4.14,8.12
524,1883016,1,2020-02-26,229286,10,2510,2,CAD,4.14,8.12
525,1962012,1,2020-05-15,716463,29,2510,3,EUR,6.209999999999999,12.18
526,1989016,1,2020-06-11,360241,10,2510,2,CAD,4.14,8.12
527,1991018,1,2020-06-13,1491533,47,2510,2,USD,4.14,8.12
528,2024013,4,2020-07-16,1858251,56,2510,6,USD,12.419999999999998,24.36
529,2029005,1,2020-07-21,1931096,45,2510,1,USD,2.07,4.06
530,2086000,2,2020-09-16,1257627,62,2510,1,USD,2.07,4.06
531,2171007,1,2020-12-10,800388,0,2510,4,EUR,8.28,16.24
532,2208003,1,2021-01-16,1452039,55,2510,2,USD,4.14,8.12
533,366008,3,2016-01-01,759705,29,1060,5,EUR,1038.7,3135.0
534,640014,1,2016-10-01,2060646,48,1060,6,USD,1246.44,3762.0
535,661013,2,2016-10-22,1239282,63,1060,7,USD,1454.18,4389.0
536,1247014,2,2018-05-31,494890,27,1060,6,EUR,1246.44,3762.0
537,1718002,3,2019-09-14,730418,30,1060,5,EUR,1038.7,3135.0
538,1823022,4,2019-12-28,1136696,36,1060,7,GBP,1454.18,4389.0
539,1953004,3,2020-05-06,883569,32,1060,2,EUR,415.48,1254.0
540,2012014,4,2020-07-04,1910821,51,1060,1,USD,207.74,627.0
541,2137001,2,2020-11-06,1380130,62,1060,4,USD,830.96,2508.0
542,366009,1,2016-01-01,254540,9,1648,1,CAD,56.08,109.99
543,379008,2,2016-01-14,793968,30,1648,1,EUR,56.08,109.99
544,405003,1,2016-02-09,582819,24,1648,3,EUR,168.24,329.96999999999997
545,408005,5,2016-02-12,1788888,57,1648,1,USD,56.08,109.99
546,414018,5,2016-02-18,737327,30,1648,6,EUR,336.48,659.9399999999999
547,423015,1,2016-02-27,2031187,0,1648,2,USD,112.16,219.98
548,428004,2,2016-03-03,909339,37,1648,4,GBP,224.32,439.96
549,514004,4,2016-05-28,1184405,40,1648,3,GBP,168.24,329.96999999999997
550,548008,4,2016-07-01,1939013,65,1648,3,USD,168.24,329.96999999999997
551,582003,1,2016-08-04,141179,5,1648,3,AUD,168.24,329.96999999999997
552,589006,2,2016-08-11,1820936,47,1648,1,USD,56.08,109.99
553,595007,3,2016-08-17,1636482,51,1648,3,USD,168.24,329.96999999999997
554,604001,1,2016-08-26,1732017,0,1648,3,USD,168.24,329.96999999999997
555,624000,2,2016-09-15,1686113,53,1648,7,USD,392.56,769.93
556,624011,2,2016-09-15,264451,0,1648,3,CAD,168.24,329.96999999999997
557,657005,3,2016-10-18,556465,23,1648,7,EUR,392.56,769.93
558,726014,2,2016-12-26,1971983,0,1648,3,USD,168.24,329.96999999999997
559,773013,1,2017-02-11,209872,8,1648,4,CAD,224.32,439.96
560,869012,4,2017-05-18,1950884,61,1648,1,USD,56.08,109.99
561,877001,2,2017-05-26,102503,4,1648,2,AUD,112.16,219.98
562,887001,1,2017-06-05,666716,15,1648,1,EUR,56.08,109.99
563,892009,1,2017-06-10,241760,10,1648,1,CAD,56.08,109.99
564,951005,1,2017-08-08,1692156,53,1648,2,USD,112.16,219.98
565,965002,1,2017-08-22,367824,10,1648,1,CAD,56.08,109.99
566,974011,1,2017-08-31,409173,22,1648,3,EUR,168.24,329.96999999999997
567,1014003,7,2017-10-10,1414241,54,1648,2,USD,112.16,219.98
568,1080001,4,2017-12-15,1919833,64,1648,1,USD,56.08,109.99
569,1086002,2,2017-12-21,414238,20,1648,1,EUR,56.08,109.99
570,1092023,4,2017-12-27,1735191,45,1648,1,USD,56.08,109.99
571,1095036,1,2017-12-30,746817,0,1648,3,EUR,168.24,329.96999999999997
572,1101013,3,2018-01-05,931321,42,1648,5,GBP,280.4,549.9499999999999
573,1129011,1,2018-02-02,1211642,44,1648,1,USD,56.08,109.99
574,1135000,2,2018-02-08,1410305,44,1648,5,USD,280.4,549.9499999999999
575,1148026,1,2018-02-21,1853113,55,1648,2,USD,112.16,219.98
576,1228019,2,2018-05-12,1057055,0,1648,1,GBP,56.08,109.99
577,1228019,3,2018-05-12,1057055,0,1648,1,GBP,56.08,109.99
578,1232018,1,2018-05-16,207552,0,1648,2,CAD,112.16,219.98
579,1248015,4,2018-06-01,1328055,44,1648,1,USD,56.08,109.99
580,1253015,5,2018-06-06,2071351,54,1648,2,USD,112.16,219.98
581,1277011,3,2018-06-30,1589934,64,1648,2,USD,112.16,219.98
582,1300003,1,2018-07-23,1448404,63,1648,7,USD,392.56,769.93
583,1313000,3,2018-08-05,1865183,50,1648,1,USD,56.08,109.99
584,1317017,2,2018-08-09,457860,0,1648,3,EUR,168.24,329.96999999999997
585,1318018,1,2018-08-10,1071530,0,1648,3,GBP,168.24,329.96999999999997
586,1343018,2,2018-09-04,1247074,48,1648,4,USD,224.32,439.96
587,1352027,1,2018-09-13,1538967,57,1648,10,USD,560.8,1099.8999999999999
588,1356014,2,2018-09-17,129176,5,1648,2,AUD,112.16,219.98
589,1361007,3,2018-09-22,1898765,44,1648,4,USD,224.32,439.96
590,1363003,1,2018-09-24,1761079,59,1648,8,USD,448.64,879.92
591,1389003,1,2018-10-20,1719541,44,1648,3,USD,168.24,329.96999999999997
592,1391002,3,2018-10-22,1959237,57,1648,2,USD,112.16,219.98
593,1403032,1,2018-11-03,360894,10,1648,8,CAD,448.64,879.92
594,1409001,7,2018-11-09,1537343,62,1648,2,USD,112.16,219.98
595,1423022,1,2018-11-23,1404342,61,1648,2,USD,112.16,219.98
596,1428005,1,2018-11-28,1413086,53,1648,2,USD,112.16,219.98
597,1450000,1,2018-12-20,307671,10,1648,3,CAD,168.24,329.96999999999997
598,1456019,2,2018-12-26,1460077,54,1648,10,USD,560.8,1099.8999999999999
599,1458048,3,2018-12-28,300409,0,1648,3,CAD,168.24,329.96999999999997
600,1459030,5,2018-12-29,1696726,54,1648,1,USD,56.08,109.99
601,1494011,1,2019-02-02,1851335,0,1648,3,USD,168.24,329.96999999999997
602,1500007,5,2019-02-08,399053,8,1648,2,CAD,112.16,219.98
603,1510010,1,2019-02-18,1982150,64,1648,1,USD,56.08,109.99
604,1512052,3,2019-02-20,2012901,55,1648,2,USD,112.16,219.98
605,1514033,3,2019-02-22,1021727,36,1648,4,GBP,224.32,439.96
606,1518000,2,2019-02-26,1534968,56,1648,3,USD,168.24,329.96999999999997
607,1522018,1,2019-03-02,918778,40,1648,3,GBP,168.24,329.96999999999997
608,1531001,1,2019-03-11,1127638,39,1648,7,GBP,392.56,769.93
609,1535013,2,2019-03-15,2027861,44,1648,9,USD,504.71999999999997,989.91
610,1614001,1,2019-06-02,1230757,65,1648,2,USD,112.16,219.98
611,1616011,2,2019-06-04,1325567,0,1648,1,USD,56.08,109.99
612,1617033,2,2019-06-05,1409729,45,1648,6,USD,336.48,659.9399999999999
613,1620030,1,2019-06-08,267544,9,1648,1,CAD,56.08,109.99
614,1620030,3,2019-06-08,267544,9,1648,2,CAD,112.16,219.98
615,1633001,1,2019-06-21,1756350,0,1648,2,USD,112.16,219.98
616,1633001,4,2019-06-21,1756350,0,1648,3,USD,168.24,329.96999999999997
617,1633014,3,2019-06-21,1369363,0,1648,3,USD,168.24,329.96999999999997
618,1634031,4,2019-06-22,976556,36,1648,5,GBP,280.4,549.9499999999999
619,1639013,1,2019-06-27,1226012,66,1648,3,USD,168.24,329.96999999999997
620,1662007,1,2019-07-20,773180,0,1648,3,EUR,168.24,329.96999999999997
621,1682013,4,2019-08-09,244193,9,1648,4,CAD,224.32,439.96
622,1702040,1,2019-08-29,418651,0,1648,2,EUR,112.16,219.98
623,1710014,1,2019-09-06,409154,23,1648,3,EUR,168.24,329.96999999999997
624,1721011,1,2019-09-17,1605337,53,1648,1,USD,56.08,109.99
625,1737007,1,2019-10-03,1615113,45,1648,1,USD,56.08,109.99
626,1739037,2,2019-10-05,154891,5,1648,1,AUD,56.08,109.99
627,1754000,2,2019-10-20,224111,9,1648,1,CAD,56.08,109.99
628,1755016,1,2019-10-21,1391057,51,1648,3,USD,168.24,329.96999999999997
629,1761000,4,2019-10-27,1426096,0,1648,2,USD,112.16,219.98
630,1761003,3,2019-10-27,1368372,57,1648,3,USD,168.24,329.96999999999997
631,1776004,1,2019-11-11,1625232,66,1648,4,USD,224.32,439.96
632,1778035,4,2019-11-13,1929971,47,1648,7,USD,392.56,769.93
633,1789002,2,2019-11-24,578407,26,1648,6,EUR,336.48,659.9399999999999
634,1795032,5,2019-11-30,525739,0,1648,1,EUR,56.08,109.99
635,1796001,1,2019-12-01,1112613,37,1648,9,GBP,504.71999999999997,989.91
636,1816056,2,2019-12-21,1682660,59,1648,5,USD,280.4,549.9499999999999
637,1819028,2,2019-12-24,2016036,54,1648,7,USD,392.56,769.93
638,1821009,1,2019-12-26,1199660,40,1648,2,GBP,112.16,219.98
639,1822000,1,2019-12-27,1995071,50,1648,1,USD,56.08,109.99
640,1830025,2,2020-01-04,113833,1,1648,3,AUD,168.24,329.96999999999997
641,1857010,4,2020-01-31,1784986,44,1648,2,USD,112.16,219.98
642,1872011,2,2020-02-15,561584,22,1648,2,EUR,112.16,219.98
643,1875010,4,2020-02-18,1816741,64,1648,1,USD,56.08,109.99
644,1881040,1,2020-02-24,1292067,66,1648,3,USD,168.24,329.96999999999997
645,1900003,2,2020-03-14,1055801,0,1648,5,GBP,280.4,549.9499999999999
646,1960007,2,2020-05-13,648080,12,1648,1,EUR,56.08,109.99
647,1974007,1,2020-05-27,1559597,0,1648,6,USD,336.48,659.9399999999999
648,1977010,1,2020-05-30,1457391,48,1648,3,USD,168.24,329.96999999999997
649,1981004,2,2020-06-03,924619,37,1648,3,GBP,168.24,329.96999999999997
650,1982002,1,2020-06-04,61773,1,1648,1,AUD,56.08,109.99
651,1991001,1,2020-06-13,951740,37,1648,3,GBP,168.24,329.96999999999997
652,2016004,3,2020-07-08,1226164,0,1648,5,USD,280.4,549.9499999999999
653,2021002,2,2020-07-13,259407,0,1648,1,CAD,56.08,109.99
654,2026006,3,2020-07-18,9456,0,1648,2,AUD,112.16,219.98
655,2051003,1,2020-08-12,875900,31,1648,8,EUR,448.64,879.92
656,2157000,1,2020-11-26,1391759,0,1648,3,USD,168.24,329.96999999999997
657,2208011,4,2021-01-16,1763642,49,1648,1,USD,56.08,109.99
658,2213009,4,2021-01-21,327053,9,1648,1,CAD,56.08,109.99
659,2231002,1,2021-02-08,2015373,61,1648,10,USD,560.8,1099.8999999999999
660,2235006,2,2021-02-12,1486879,45,1648,1,USD,56.08,109.99
661,2241001,1,2021-02-18,1205531,65,1648,3,USD,168.24,329.96999999999997
662,2243005,1,2021-02-20,151326,1,1648,3,AUD,168.24,329.96999999999997
663,366010,1,2016-01-01,370077,0,618,5,CAD,495.3,1495.0
664,388004,2,2016-01-23,776431,0,618,3,EUR,297.18,897.0
665,415000,2,2016-02-19,1676628,56,618,3,USD,297.18,897.0
666,570008,1,2016-07-23,1018779,0,618,5,GBP,495.3,1495.0
667,595011,3,2016-08-17,1802049,65,618,1,USD,99.06,299.0
668,1123019,2,2018-01-27,259842,10,618,1,CAD,99.06,299.0
669,1146017,1,2018-02-19,2074986,65,618,7,USD,693.4200000000001,2093.0
670,1282006,2,2018-07-05,654092,13,618,1,EUR,99.06,299.0
671,1412004,2,2018-11-12,876718,0,618,1,EUR,99.06,299.0
672,1424011,2,2018-11-24,1870033,45,618,1,USD,99.06,299.0
673,1441023,2,2018-12-11,397885,9,618,1,CAD,99.06,299.0
674,1506049,3,2019-02-14,1997765,0,618,2,USD,198.12,598.0
675,1520020,4,2019-02-28,724534,29,618,5,EUR,495.3,1495.0
676,1527030,1,2019-03-07,658999,17,618,7,EUR,693.4200000000001,2093.0
677,1618004,1,2019-06-06,1711010,45,618,10,USD,990.6,2990.0
678,1646039,1,2019-07-04,1616456,61,618,2,USD,198.12,598.0
679,1820080,3,2019-12-25,683827,13,618,4,EUR,396.24,1196.0
680,1853002,3,2020-01-27,1878163,48,618,9,USD,891.54,2691.0
681,1900018,2,2020-03-14,1580459,43,618,1,USD,99.06,299.0
682,366011,1,2016-01-01,1984985,66,128,7,USD,511.77,1003.8000000000001
683,395000,1,2016-01-30,829132,32,128,4,EUR,292.44,573.6
684,395008,1,2016-01-30,1401419,61,128,2,USD,146.22,286.8
685,421017,2,2016-02-25,1068402,41,128,8,GBP,584.88,1147.2
686,597004,1,2016-08-19,1743080,64,128,2,USD,146.22,286.8
687,642004,1,2016-10-03,1723530,55,128,7,USD,511.77,1003.8000000000001
688,681001,1,2016-11-11,1102760,0,128,2,GBP,146.22,286.8
689,681003,4,2016-11-11,1462312,61,128,2,USD,146.22,286.8
690,703002,1,2016-12-03,1472319,54,128,1,USD,73.11,143.4
691,911001,3,2017-06-29,131758,6,128,2,AUD,146.22,286.8
692,927005,3,2017-07-15,61718,1,128,1,AUD,73.11,143.4
693,967005,3,2017-08-24,96331,5,128,6,AUD,438.65999999999997,860.4000000000001
694,988009,4,2017-09-14,486542,27,128,2,EUR,146.22,286.8
695,1001007,3,2017-09-27,1107432,41,128,2,GBP,146.22,286.8
696,1079009,1,2017-12-14,565827,19,128,2,EUR,146.22,286.8
697,1100022,6,2018-01-04,490481,20,128,2,EUR,146.22,286.8
698,1105000,1,2018-01-09,1342569,64,128,6,USD,438.65999999999997,860.4000000000001
699,1151020,6,2018-02-24,1372423,66,128,1,USD,73.11,143.4
700,1266011,1,2018-06-19,1127690,36,128,2,GBP,146.22,286.8
701,1342006,3,2018-09-03,1635587,0,128,6,USD,438.65999999999997,860.4000000000001
702,1413002,1,2018-11-13,1549048,61,128,1,USD,73.11,143.4
703,1415022,1,2018-11-15,1856429,44,128,4,USD,292.44,573.6
704,1458038,3,2018-12-28,561796,23,128,2,EUR,146.22,286.8
705,1463044,1,2019-01-02,1353398,56,128,1,USD,73.11,143.4
706,1493018,3,2019-02-01,56999,1,128,2,AUD,146.22,286.8
707,1676017,1,2019-08-03,449333,24,128,4,EUR,292.44,573.6
708,1690026,1,2019-08-17,1569496,65,128,2,USD,146.22,286.8
709,1706004,4,2019-09-02,1287333,64,128,8,USD,584.88,1147.2
710,1711031,4,2019-09-07,1796733,64,128,1,USD,73.11,143.4
711,1760049,1,2019-10-26,923402,38,128,4,GBP,292.44,573.6
712,1764012,1,2019-10-30,652496,15,128,6,EUR,438.65999999999997,860.4000000000001
713,1809011,4,2019-12-14,805914,32,128,2,EUR,146.22,286.8
714,1822017,3,2019-12-27,1022328,0,128,1,GBP,73.11,143.4
715,1834031,1,2020-01-08,792270,30,128,1,EUR,73.11,143.4
716,1839021,4,2020-01-13,15718,6,128,3,AUD,219.32999999999998,430.20000000000005
717,1893021,2,2020-03-07,1052970,36,128,10,GBP,731.1,1434.0
718,1973006,2,2020-05-26,175310,5,128,3,AUD,219.32999999999998,430.20000000000005
719,1979004,3,2020-06-01,1883755,65,128,2,USD,146.22,286.8
720,1995002,2,2020-06-17,197192,1,128,2,AUD,146.22,286.8
721,2019004,1,2020-07-11,1615113,51,128,1,USD,73.11,143.4
722,2197011,1,2021-01-05,1912902,47,128,10,USD,731.1,1434.0
723,2205007,2,2021-01-13,141338,0,128,2,AUD,146.22,286.8
724,366011,2,2016-01-01,1984985,66,1638,1,USD,6.39,13.89
725,386010,2,2016-01-21,1775819,57,1638,1,USD,6.39,13.89
726,400003,2,2016-02-04,446883,27,1638,1,EUR,6.39,13.89
727,482000,1,2016-04-26,774165,28,1638,6,EUR,38.339999999999996,83.34
728,549002,1,2016-07-02,1388801,44,1638,5,USD,31.95,69.45
729,560007,3,2016-07-13,675600,13,1638,7,EUR,44.73,97.23
730,590001,1,2016-08-12,484984,27,1638,3,EUR,19.169999999999998,41.67
731,672007,2,2016-11-02,1099807,37,1638,1,GBP,6.39,13.89
732,729024,6,2016-12-29,1271239,51,1638,1,USD,6.39,13.89
733,735011,4,2017-01-04,702544,29,1638,7,EUR,44.73,97.23
734,757003,2,2017-01-26,996932,40,1638,2,GBP,12.78,27.78
735,770005,1,2017-02-08,1617106,63,1638,1,USD,6.39,13.89
736,792007,4,2017-03-02,1324602,0,1638,10,USD,63.9,138.9
737,1006005,1,2017-10-02,1139726,40,1638,2,GBP,12.78,27.78
738,1007002,1,2017-10-03,1775445,53,1638,1,USD,6.39,13.89
739,1064005,1,2017-11-29,1910821,0,1638,4,USD,25.56,55.56
